,prices,hour,day,week,month,weekend,rsi,roc
20880,31.0,0,2,20,4,0,16.446428432718648,22.5
20881,28.82,1,2,20,4,0,13.73793093463054,26.159364591339994
20882,26.0,2,2,20,4,0,10.940969350640344,33.33333333333333
20883,20.3,3,2,20,4,0,7.324135623815053,47.94871794871794
20884,18.87,4,2,20,4,0,6.661205155403934,51.21509824198552
20885,28.0,5,2,20,4,0,44.883108206130224,16.79049034175334
20886,32.62,6,2,20,4,0,55.85909942718051,-5.225806451612895
20887,39.93,7,2,20,4,0,67.96992270122456,-38.54961832061068
20888,48.0,8,2,20,4,0,76.5084295649622,-84.61538461538461
20889,50.01,9,2,20,4,0,78.24201920489958,-146.35467980295564
20890,52.72,10,2,20,4,0,80.56274420965329,-179.3852676205617
20891,56.72,11,2,20,4,0,83.65132878927061,-102.57142857142856
20892,55.32,12,2,20,4,0,78.417869182759,-69.58920907418764
20893,50.3,13,2,20,4,0,61.78533677898653,-25.970448284497866
20894,44.47,14,2,20,4,0,47.68896559352976,7.354166666666669
20895,42.0,15,2,20,4,0,42.7323183855114,16.016796640671863
20896,38.59,16,2,20,4,0,36.45510204627197,26.801972685887698
20897,37.26,17,2,20,4,0,34.109953907265904,34.308885754583926
20898,37.59,18,2,20,4,0,35.34828158802475,32.04989154013015
20899,37.0,19,2,20,4,0,33.97823327868318,26.441351888667985
20900,36.74,20,2,20,4,0,33.295800901169116,17.382505059590727
20901,36.28,21,2,20,4,0,31.934107471182813,13.619047619047617
20902,39.41,22,2,20,4,0,48.97347943058754,-2.124902824565932
20903,35.31,23,2,20,4,0,35.144224798556465,5.233494363929135
20904,28.89,0,3,20,4,0,22.961022526006886,23.144453312051084
20905,26.02,1,3,20,4,0,19.36059340614176,29.675675675675677
20906,23.06,2,3,20,4,0,16.213977902782943,37.2346216657594
20907,18.85,3,3,20,4,0,12.693015073066263,48.042998897464166
20908,16.91,4,3,20,4,0,11.332233951699507,57.09210860187769
20909,13.01,5,3,20,4,0,9.00367425163742,63.154913622203345
20910,11.23,6,3,20,4,0,8.092896387917989,61.12841813776393
20911,14.2,7,3,20,4,0,23.572506043154476,45.42659492697925
20912,24.99,8,3,20,4,0,55.93108859038028,-8.36947094535993
20913,30.44,9,3,20,4,0,64.93069197174785,-61.485411140583544
20914,34.9,10,3,20,4,0,70.7888300220423,-106.38675340035482
20915,37.52,11,3,20,4,0,73.86621860242799,-188.39354342813223
20916,37.0,12,3,20,4,0,72.05821137485955,-229.4746215494212
20917,35.25,13,3,20,4,0,65.57610893779338,-148.23943661971833
20918,30.77,14,3,20,4,0,51.377991963565194,-23.12925170068028
20919,27.36,15,3,20,4,0,42.8949945537197,10.118265440210255
20920,25.99,16,3,20,4,0,39.7322588701845,25.53008595988539
20921,28.09,17,3,20,4,0,46.92984121485301,25.133262260127935
20922,32.89,18,3,20,4,0,60.024605267698355,11.108108108108107
20923,34.29,19,3,20,4,0,63.20246054063523,2.7234042553191515
20924,33.69,20,3,20,4,0,60.7200262312093,-9.489762755931096
20925,37.0,21,3,20,4,0,68.82583861790727,-35.23391812865497
20926,38.62,22,3,20,4,0,72.19565539223767,-48.59561369757599
20927,32.87,23,3,20,4,0,49.43516651888828,-17.01673193307226
20928,15.0,0,4,20,4,0,22.72116144240823,54.393432654302224
20929,11.29,1,4,20,4,0,20.02521755369176,67.07494896471275
20930,10.3,2,4,20,4,0,19.29221588139731,69.42712971208074
20931,9.54,3,4,20,4,0,18.66290307897347,74.21621621621621
20932,9.71,4,4,20,4,0,19.36890129986206,74.8575867426204
20933,10.18,5,4,20,4,0,21.625831197327997,69.02951019166413
20934,21.42,6,4,20,4,0,56.53791396566129,-42.80000000000001
20935,34.03,7,4,20,4,0,72.83107352161998,-201.41718334809568
20936,36.7,8,4,20,4,0,75.19389416465758,-256.3106796116505
20937,38.6,9,4,20,4,0,76.9087562162058,-304.6121593291405
20938,41.66,10,4,20,4,0,79.63023906242775,-329.0422245108135
20939,44.72,11,4,20,4,0,82.15416391786287,-339.2927308447937
20940,42.0,12,4,20,4,0,72.5637192027489,-96.078431372549
20941,39.48,13,4,20,4,0,64.22794273207923,-16.015280634734044
20942,36.77,14,4,20,4,0,55.93580653327941,-0.19073569482288905
20943,34.79,15,4,20,4,0,50.24807617274687,9.870466321243528
20944,34.99,16,4,20,4,0,50.85381437335717,16.010561689870368
20945,35.0,17,4,20,4,0,50.88968995992349,21.735241502683362
20946,36.36,18,4,20,4,0,56.11750980193419,13.428571428571429
20947,36.56,19,4,20,4,0,56.92665940498995,7.396149949341425
20948,34.8,20,4,20,4,0,47.64869879431212,5.3576285014958005
20949,36.36,21,4,20,4,0,55.38314094275464,-4.512791031905721
20950,38.95,22,4,20,4,0,65.52941485000343,-11.317519291226066
20951,34.14,23,4,20,4,0,43.48920868603469,2.4571428571428555
20952,31.87,0,5,20,4,1,36.53092597016465,12.348734873487345
20953,26.67,1,5,20,4,1,25.371792926545538,27.051422319474838
20954,18.52,2,5,20,4,1,16.113983987023488,46.7816091954023
20955,15.52,3,5,20,4,1,13.87728981685872,57.315731573157315
20956,10.17,4,5,20,4,1,10.699185384574989,73.88960205391527
20957,12.99,5,5,20,4,1,21.99829390906315,61.95079086115992
20958,17.89,6,5,20,4,1,38.2812751265393,43.86570442422341
20959,22.0,7,5,20,4,1,48.997631602209715,17.510311211098617
20960,33.28,8,5,20,4,1,67.55255690310368,-79.69762419006481
20961,36.47,9,5,20,4,1,71.1183321436418,-134.98711340206185
20962,41.42,10,5,20,4,1,76.02444858806513,-307.2763028515241
20963,43.0,11,5,20,4,1,77.48912311766344,-231.0238645111624
20964,41.0,12,5,20,4,1,70.90908289665057,-129.1783119060928
20965,39.0,13,5,20,4,1,64.35172016110673,-77.27272727272727
20966,35.0,14,5,20,4,1,52.663501829292606,-5.168269230769227
20967,35.62,15,5,20,4,1,54.21042144187598,2.330682752947632
20968,33.38,16,5,20,4,1,47.48301751962497,19.410912602607432
20969,34.99,17,5,20,4,1,52.56066363122089,18.627906976744182
20970,36.5,18,5,20,4,1,57.216244605921766,10.975609756097562
20971,36.78,19,5,20,4,1,58.13055738377441,5.69230769230769
20972,36.43,20,5,20,4,1,56.32501188168685,-4.0857142857142845
20973,37.59,21,5,20,4,1,61.12702084987338,-5.530600786075255
20974,40.04,22,5,20,4,1,69.59873307764153,-19.952067106051516
20975,38.5,23,5,20,4,1,59.77301275427592,-10.031437553586734
20976,26.0,0,6,20,4,1,25.166547476092106,28.767123287671232
20977,20.35,1,6,20,4,1,19.152179662346853,44.67101685698749
20978,21.06,2,6,20,4,1,21.964405752309872,42.19050233324184
20979,10.12,3,6,20,4,1,13.367136606835302,73.07794626230381
20980,6.32,4,6,20,4,1,11.492180800646281,84.21578421578421
20981,5.71,5,6,20,4,1,11.189835084482013,85.16883116883118
20982,4.96,6,6,20,4,1,10.771716975055512,80.92307692307692
20983,10.17,7,6,20,4,1,31.96377769070294,50.024570024570025
20984,19.2,8,6,20,4,1,54.45949232415211,8.83190883190883
20985,30.09,9,6,20,4,1,69.19814650635908,-197.3320158102767
20986,34.95,10,6,20,4,1,73.74813018418158,-453.0063291139241
20987,37.9,11,6,20,4,1,76.29835501157902,-563.7478108581436
20988,38.4,12,6,20,4,1,76.75758341652437,-674.1935483870967
20989,33.5,13,6,20,4,1,62.51358327858125,-229.4001966568338
20990,29.07,14,6,20,4,1,52.03715763808348,-51.40625000000001
20991,25.59,15,6,20,4,1,44.93796576441404,14.955134596211368
20992,22.59,16,6,20,4,1,39.38024168747093,35.3648068669528
20993,26.23,17,6,20,4,1,48.63043548537522,30.791556728232187
20994,30.7,18,6,20,4,1,58.06107795204384,20.052083333333332
20995,35.0,19,6,20,4,1,65.39472325909023,-4.477611940298507
20996,35.91,20,6,20,4,1,66.86611781303333,-23.52941176470587
20997,37.0,21,6,20,4,1,68.77448847263979,-44.58772958186792
20998,40.0,22,6,20,4,1,73.76502331981061,-77.06949977866313
20999,34.0,23,6,20,4,1,53.31485098193222,-29.622569576820435
21000,20.12,0,0,21,4,0,30.128166486458625,34.462540716612374
21001,14.2,1,0,21,4,0,24.642920425873157,59.42857142857143
21002,10.1,2,0,21,4,0,21.40424956584515,71.8741297688666
21003,6.5,3,0,21,4,0,18.800791102695285,82.43243243243244
21004,6.84,4,0,21,4,0,19.904905887534596,82.89999999999999
21005,14.37,5,0,21,4,0,41.16608985930737,57.735294117647065
21006,29.0,6,0,21,4,0,63.657827559944934,-44.1351888667992
21007,44.66,7,0,21,4,0,75.62642406005799,-214.50704225352112
21008,43.21,8,0,21,4,0,72.95676738022972,-327.82178217821786
21009,46.67,9,0,21,4,0,75.43938809081034,-618.0000000000001
21010,51.2,10,0,21,4,0,78.53524609574083,-648.5380116959064
21011,56.04,11,0,21,4,0,81.5215606143305,-289.9791231732777
21012,54.63,12,0,21,4,0,77.74051395583962,-88.3793103448276
21013,52.0,13,0,21,4,0,70.42897495285229,-16.43528884908196
21014,52.5,14,0,21,4,0,71.05013489365845,-21.499652858134688
21015,46.06,15,0,21,4,0,53.636343630147216,1.307049496464537
21016,42.05,16,0,21,4,0,45.33413710637877,17.87109375000001
21017,40.46,17,0,21,4,0,42.224345464549174,27.801570306923622
21018,41.44,18,0,21,4,0,45.01410905555589,24.144243089877364
21019,39.84,19,0,21,4,0,41.12374422818428,23.38461538461538
21020,39.29,20,0,21,4,0,39.70812955852857,25.161904761904765
21021,39.52,21,0,21,4,0,40.73193989594703,14.198871037776811
21022,41.5,22,0,21,4,0,49.57712555528812,1.3079667063020148
21023,37.03,23,0,21,4,0,35.303657192316166,8.477508650519031
21024,27.44,0,1,21,4,0,20.275373852415484,33.783783783783775
21025,22.03,1,1,21,4,0,15.73966583911124,44.70381526104418
21026,18.0,2,1,21,4,0,13.116714110438238,54.186815983710865
21027,10.18,3,1,21,4,0,9.449802295631216,74.24089068825911
21028,10.18,4,1,21,4,0,9.449802295631216,75.46987951807229
21029,18.47,5,1,21,4,0,36.53447358519941,50.12152308938699
21030,24.65,6,1,21,4,0,49.93163442846261,10.167638483965023
21031,38.54,7,1,21,4,0,68.09586152813321,-74.94325919201088
21032,41.24,8,1,21,4,0,70.5850849115729,-129.11111111111114
21033,43.65,9,1,21,4,0,72.8537057992804,-328.7819253438114
21034,45.05,10,1,21,4,0,74.23871932878419,-342.5343811394892
21035,47.21,11,1,21,4,0,76.46212017698056,-155.60368164591233
21036,46.0,12,1,21,4,0,72.26920150059675,-86.61257606490874
21037,43.58,13,1,21,4,0,63.86418245814475,-13.077322262584326
21038,40.0,14,1,21,4,0,52.93521707118591,3.0067895247332737
21039,37.01,15,1,21,4,0,45.185433800361864,15.211912943871708
21040,36.03,16,1,21,4,0,42.72526044220355,20.022197558268584
21041,35.82,17,1,21,4,0,42.13534699659319,24.12624443973734
21042,35.09,18,1,21,4,0,39.840702678389356,23.717391304347817
21043,34.72,19,1,21,4,0,38.563370373924194,20.330426801284993
21044,32.5,20,1,21,4,0,31.3309593988823,18.75
21045,29.92,21,1,21,4,0,24.83527324651162,19.156984598757084
21046,34.21,22,1,21,4,0,46.83065420776501,5.05134610047183
21047,29.0,23,1,21,4,0,32.82996302985504,19.03964265773311
21048,11.97,0,2,21,4,0,15.110392950907254,65.88771729837562
21049,9.0,1,2,21,4,0,13.57682173016994,74.07834101382488
21050,4.64,2,2,21,4,0,11.51760661053909,85.72307692307692
21051,2.0,3,2,21,4,0,10.374303854507573,93.31550802139037
21052,1.81,4,2,21,4,0,10.286121522338973,94.7091493715288
21053,6.78,5,2,21,4,0,29.181423713400704,76.62068965517241
21054,23.06,6,2,21,4,0,61.25668670517869,-92.64828738512946
21055,37.01,7,2,21,4,0,73.56702780236817,-311.2222222222222
21056,42.09,8,2,21,4,0,76.78975669011224,-807.1120689655174
21057,44.0,9,2,21,4,0,77.99994364491874,-2100.0
21058,44.96,10,2,21,4,0,78.6707055290735,-2383.977900552486
21059,46.4,11,2,21,4,0,79.78036663524395,-584.3657817109145
21060,43.0,12,2,21,4,0,69.53114414517489,-86.47007805724198
21061,41.35,13,2,21,4,0,64.69134491224145,-11.72656038908404
21062,38.93,14,2,21,4,0,57.63113213876526,7.507721549061543
21063,37.1,15,2,21,4,0,52.437942060898294,15.681818181818178
21064,38.6,16,2,21,4,0,56.31031680023105,14.145907473309608
21065,37.1,17,2,21,4,0,51.2984215144268,20.043103448275858
21066,35.24,18,2,21,4,0,45.299046502977276,18.046511627906973
21067,34.0,19,2,21,4,0,41.42345239536759,17.775090689238212
21068,32.07,20,2,21,4,0,35.71615169271834,17.621371692781914
21069,33.66,21,2,21,4,0,43.42251005167262,9.272237196765511
21070,33.93,22,2,21,4,0,44.77165086513222,12.098445595854926
21071,29.02,23,2,21,4,0,29.447857634926166,21.778975741239897
21072,17.88,0,3,21,4,0,15.24331010249557,49.26220204313281
21073,10.0,1,3,21,4,0,10.815112346993857,70.58823529411765
21074,3.3,2,3,21,4,0,8.34242210854083,89.71000935453695
21075,1.8,3,3,21,4,0,7.859652705253396,94.6524064171123
21076,1.0,4,3,21,4,0,7.578956235531621,97.05275567344532
21077,9.74,5,3,21,4,0,37.05168722306861,66.4369400413508
21078,27.0,6,3,21,4,0,64.14669612153972,-51.006711409395976
21079,39.93,7,3,21,4,0,74.1493568073808,-299.3
21080,43.46,8,3,21,4,0,76.31422463963949,-1216.9696969696972
21081,43.0,9,3,21,4,0,75.32776462502933,-2288.888888888889
21082,44.03,10,3,21,4,0,76.15592621884821,-4303.0
21083,46.0,11,3,21,4,0,77.86147999867174,-372.2792607802874
21084,43.11,12,3,21,4,0,69.15359676069944,-59.66666666666667
21085,43.0,13,3,21,4,0,68.80214315968942,-7.688454795892813
21086,41.0,14,3,21,4,0,61.93454704041196,5.6603773584905674
21087,39.71,15,3,21,4,0,57.49276791864236,7.651162790697673
21088,37.0,16,3,21,4,0,48.689908303181724,15.96638655462185
21089,36.78,17,3,21,4,0,47.97433495412676,20.043478260869563
21090,36.04,18,3,21,4,0,45.28783378737012,16.399907214103457
21091,36.27,19,3,21,4,0,46.40717396220958,15.651162790697667
21092,36.34,20,3,21,4,0,46.80464305075246,11.365853658536578
21093,37.05,21,3,21,4,0,51.20895781993698,6.698564593301444
21094,37.0,22,3,21,4,0,50.85315008556822,0.0
21095,33.01,23,3,21,4,0,30.53591734143174,10.250135943447534
21096,25.99,0,4,21,4,0,16.56397605707754,27.88568257491676
21097,19.94,1,4,21,4,0,11.243530600289247,45.023435346015994
21098,14.5,2,4,21,4,0,8.349670609590177,60.099064391854704
21099,3.36,3,4,21,4,0,5.114735715341965,90.93117408906882
21100,9.17,4,4,21,4,0,23.632102299906137,75.21621621621621
21101,18.65,5,4,21,4,0,44.74562060425865,43.501969100272646
21102,30.0,6,4,21,4,0,60.45373398846401,-15.429011158137751
21103,38.51,7,4,21,4,0,68.50868735221312,-93.12938816449345
21104,44.32,8,4,21,4,0,73.01221298872733,-205.6551724137931
21105,44.0,9,4,21,4,0,72.328573926093,-1209.5238095238096
21106,47.0,10,4,21,4,0,74.96563649570223,-412.5408942202835
21107,52.0,11,4,21,4,0,78.97329036824533,-178.82037533512067
21108,49.0,12,4,21,4,0,70.81142405924649,-63.33333333333333
21109,45.04,13,4,21,4,0,60.84992953237499,-16.95663464035316
21110,40.0,14,4,21,4,0,50.08838111164479,9.747292418772565
21111,37.0,15,4,21,4,0,44.47065944132934,15.909090909090908
21112,36.03,16,4,21,4,0,42.616149540074865,23.340425531914892
21113,36.6,17,4,21,4,0,44.25539062657116,29.61538461538461
21114,35.0,18,4,21,4,0,40.370786818280315,28.57142857142857
21115,34.15,19,4,21,4,0,38.23143905360374,24.178507992895206
21116,34.37,20,4,21,4,0,39.23161605068773,14.075000000000006
21117,36.64,21,4,21,4,0,49.38037085601808,0.9729729729729714
21118,36.77,22,4,21,4,0,49.95474740479885,-2.053844018873167
21119,33.0,23,4,21,4,0,35.81312578749585,9.836065573770496
21120,28.66,0,5,21,4,1,25.745061092332122,18.114285714285714
21121,22.0,1,5,21,4,1,16.963323449556228,35.57833089311859
21122,20.0,2,5,21,4,1,15.106436082705656,41.80971777713122
21123,13.36,3,5,21,4,1,10.519011936987184,63.53711790393013
21124,9.0,4,5,21,4,1,8.488002152481627,75.5235246124558
21125,9.08,5,5,21,4,1,8.875400215919157,72.48484848484848
21126,17.6,6,5,21,4,1,40.867201580621376,38.590369853454284
21127,19.17,7,5,21,4,1,45.12712761842212,12.863636363636354
21128,25.03,8,5,21,4,1,58.51342383097474,-25.150000000000006
21129,34.0,9,5,21,4,1,71.35110703482701,-154.4910179640719
21130,35.56,10,5,21,4,1,73.08899726412947,-295.11111111111114
21131,36.54,11,5,21,4,1,74.2658109415383,-302.42290748898677
21132,34.63,12,5,21,4,1,67.37507473483994,-96.76136363636364
21133,31.73,13,5,21,4,1,57.63218747068283,-65.51904016692748
21134,30.0,14,5,21,4,1,52.225848485227516,-19.85617259288853
21135,27.62,15,5,21,4,1,45.22251257555125,18.76470588235294
21136,30.05,16,5,21,4,1,52.952313178529636,15.494938132733413
21137,29.97,17,5,21,4,1,52.658749928038496,17.980295566502463
21138,34.38,18,5,21,4,1,65.36166956393043,0.721917412647993
21139,34.81,19,5,21,4,1,66.41607207231252,-9.706901985502684
21140,34.43,20,5,21,4,1,64.33914544204373,-14.766666666666667
21141,35.2,21,5,21,4,1,66.85914276827128,-27.4438812454743
21142,36.77,22,5,21,4,1,71.7445496592963,-22.362728785357746
21143,30.51,23,5,21,4,1,42.070749049048324,-1.8018018018018107
21144,15.02,0,6,21,4,1,18.881682151167425,56.31180919139035
21145,11.93,1,6,21,4,1,16.680748855836853,65.72823901177823
21146,11.24,2,6,21,4,1,16.17551079564879,67.35405169909961
21147,7.45,3,6,21,4,1,13.483615103396588,78.83522727272728
21148,4.68,4,6,21,4,1,11.766258741975605,87.27223279847702
21149,3.71,5,6,21,4,1,11.168504964746347,87.84005244182235
21150,1.79,6,6,21,4,1,9.965929137197861,88.08255659121173
21151,8.75,7,6,21,4,1,38.68513657885436,26.655490360435873
21152,13.61,8,6,21,4,1,51.61712978164287,-21.08540925266903
21153,18.7,9,6,21,4,1,61.75482285394483,-151.00671140939596
21154,19.65,10,6,21,4,1,63.4691524670358,-319.87179487179486
21155,21.31,11,6,21,4,1,66.6077066204306,-474.3935309973045
21156,23.54,12,6,21,4,1,70.66990697540011,-1215.0837988826815
21157,20.86,13,6,21,4,1,60.1221364187665,-138.39999999999998
21158,15.86,14,6,21,4,1,45.063970847333344,-16.531961792799414
21159,11.89,15,6,21,4,1,36.381876399623195,36.41711229946524
21160,11.09,16,6,21,4,1,34.76236114852023,43.56234096692111
21161,11.72,17,6,21,4,1,37.39586976004489,45.00234631628343
21162,15.72,18,6,21,4,1,52.12159960776823,33.22005097706032
21163,18.13,19,6,21,4,1,59.08052517142952,13.087248322147655
21164,17.79,20,6,21,4,1,57.66168649070572,-12.168978562421184
21165,19.45,21,6,21,4,1,62.88397170271942,-63.58284272497896
21166,29.59,22,6,21,4,1,80.50777338664614,-166.81695220919747
21167,22.99,23,6,21,4,1,58.72737146766769,-96.16040955631397
21168,11.37,0,0,22,5,0,37.36853518255674,27.67175572519085
21169,9.34,1,0,22,5,0,34.72123412560927,48.483177054605626
21170,7.66,2,0,22,5,0,32.439004853316334,56.94210230466554
21171,6.43,3,0,22,5,0,30.667973409554477,66.94087403598972
21172,2.54,4,0,22,5,0,25.40427206192612,91.4160189253126
21173,1.0,5,0,22,5,0,23.489030247234,95.65028273162245
21174,4.38,6,0,22,5,0,36.16431216893036,61.477572559366756
21175,6.56,7,0,22,5,0,43.419101419103,29.764453961456105
21176,10.09,8,0,22,5,0,53.653795963425715,-31.723237597911226
21177,19.15,9,0,22,5,0,70.23572597651993,-197.8227060653188
21178,29.83,10,0,22,5,0,80.23765374540272,-1074.4094488188975
21179,33.7,11,0,22,5,0,82.75717384666649,-3270.0000000000005
21180,36.96,12,0,22,5,0,84.72564913409535,-743.8356164383562
21181,34.4,13,0,22,5,0,76.49629879592254,-424.39024390243907
21182,28.5,14,0,22,5,0,60.29866323796888,-182.45787908820614
21183,26.57,15,0,22,5,0,55.67134412261722,-38.74673629242821
21184,26.39,16,0,22,5,0,55.19728130205889,11.532014750251419
21185,26.3,17,0,22,5,0,54.91669926375149,21.95845697329377
21186,31.01,18,0,22,5,0,65.82601376991659,16.098484848484844
21187,33.0,19,0,22,5,0,69.56051397473789,4.069767441860462
21188,27.32,20,0,22,5,0,50.61543796976053,4.140350877192982
21189,33.0,21,0,22,5,0,62.77988826633247,-24.200225818592397
21190,42.87,22,0,22,5,0,75.41005150753193,-62.44789693065553
21191,31.02,23,0,22,5,0,50.64840542941411,-17.946768060836497
21192,10.24,0,1,22,5,0,29.952292610022724,66.9783940664302
21193,5.42,1,1,22,5,0,26.89348076737396,83.57575757575756
21194,1.71,2,1,22,5,0,24.575386137164145,93.74084919472914
21195,0.12,3,1,22,5,0,23.532224542131985,99.63636363636364
21196,0.61,4,1,22,5,0,24.714028660750458,98.57709353860508
21197,1.87,5,1,22,5,0,28.140950675158294,93.97163120567376
21198,26.03,6,1,22,5,0,64.90168018066612,-154.19921875
21199,36.36,7,1,22,5,0,72.19879143065029,-570.8487084870848
21200,38.4,8,1,22,5,0,73.5042180762998,-2145.614035087719
21201,42.1,9,1,22,5,0,75.96095580636553,-34983.333333333336
21202,48.28,10,1,22,5,0,79.72833600845006,-7814.754098360656
21203,51.0,11,1,22,5,0,81.27799548344042,-2627.2727272727275
21204,48.15,12,1,22,5,0,74.15078129752816,-84.97887053399921
21205,43.18,13,1,22,5,0,62.653728592606356,-18.75687568756876
21206,40.08,14,1,22,5,0,56.13865473599622,-4.375
21207,38.3,15,1,22,5,0,52.38528548745693,9.026128266033263
21208,36.82,16,1,22,5,0,49.10927154483152,23.736536868268434
21209,34.7,17,1,22,5,0,44.34262234906653,31.960784313725483
21210,36.0,18,1,22,5,0,48.05284684377739,25.233644859813083
21211,32.91,19,1,22,5,0,40.375788547847726,23.784159333024558
21212,34.18,20,1,22,5,0,44.73076357079174,14.720558882235526
21213,32.03,21,1,22,5,0,38.95114435205091,16.370757180156648
21214,36.36,22,1,22,5,0,53.478263903063485,1.2493210211841415
21215,29.18,23,1,22,5,0,36.293364146714914,15.907780979827097
21216,15.52,0,2,22,5,0,20.93489374286456,56.888888888888886
21217,9.09,1,2,22,5,0,16.89612210322663,72.37921604375569
21218,5.99,2,2,22,5,0,15.1996592450312,82.47513165593914
21219,1.11,3,2,22,5,0,12.776375083585634,96.53449890727444
21220,0.73,4,2,22,5,0,12.588832043357371,97.99229922992299
21221,5.31,5,2,22,5,0,27.89660872504217,81.80260452364634
21222,27.67,6,2,22,5,0,64.41035601915269,-78.28608247422682
21223,38.35,7,2,22,5,0,72.41660557634412,-321.89218921892194
21224,40.0,8,2,22,5,0,73.52094334616307,-567.7796327212019
21225,42.57,9,2,22,5,0,75.364458666893,-3735.1351351351345
21226,45.0,10,2,22,5,0,77.16806348542075,-6064.3835616438355
21227,48.42,11,2,22,5,0,79.68049112471006,-811.8644067796611
21228,44.18,12,2,22,5,0,68.47116448281929,-59.667509938561615
21229,43.0,13,2,22,5,0,65.39865159463169,-12.125162972620595
21230,40.1,14,2,22,5,0,57.75543611389855,-0.25000000000000355
21231,39.24,15,2,22,5,0,55.44929928626939,7.822410147991539
21232,37.17,16,2,22,5,0,49.71556310121821,17.399999999999995
21233,36.96,17,2,22,5,0,49.09750224611689,23.667905824039654
21234,36.9,18,2,22,5,0,48.88911828835233,16.478044363965598
21235,36.14,19,2,22,5,0,45.92626851317603,15.953488372093021
21236,34.85,20,2,22,5,0,40.88004837589916,13.092269326683292
21237,34.34,21,2,22,5,0,38.85465315878734,12.487257900101932
21238,36.62,22,2,22,5,0,51.69405703470256,1.479687920365898
21239,31.04,23,2,22,5,0,31.97538039668345,16.017316017316023
21240,25.67,0,3,22,5,0,22.19722141012754,30.433604336043352
21241,19.88,1,3,22,5,0,15.904412647676565,44.99169894853349
21242,15.0,2,3,22,5,0,12.360363936924301,56.9583931133429
21243,10.46,3,3,22,5,0,9.898024828147797,69.53989516598719
21244,9.1,4,3,22,5,0,9.236582164122666,75.15019115237574
21245,12.97,5,3,22,5,0,26.099867387739522,58.21520618556701
21246,34.0,6,3,22,5,0,66.58444348542491,-32.45033112582781
21247,45.2,7,3,22,5,0,75.24975051980917,-127.36418511066401
21248,44.93,8,3,22,5,0,74.6894493845327,-199.53333333333333
21249,46.98,9,3,22,5,0,76.29743835568199,-349.1395793499043
21250,50.86,10,3,22,5,0,79.2862546127493,-458.90109890109886
21251,54.09,11,3,22,5,0,81.60359076450139,-317.03932151117965
21252,50.05,12,3,22,5,0,69.87114969339854,-47.20588235294117
21253,49.02,13,3,22,5,0,66.92727473750358,-8.451327433628318
21254,48.87,14,3,22,5,0,66.43808889311782,-8.769196527932333
21255,44.99,15,3,22,5,0,54.15215447177159,4.235845040442731
21256,41.21,16,3,22,5,0,44.526123251471674,18.973653165552495
21257,40.0,17,3,22,5,0,41.680120544545794,26.049177297097437
21258,40.3,18,3,22,5,0,42.76848118255819,19.480519480519483
21259,38.0,19,3,22,5,0,36.50154486125467,22.480620155038764
21260,37.45,20,3,22,5,0,35.02865258177199,23.368119500716176
21261,36.99,21,3,22,5,0,33.66526852450282,17.781729273171816
21262,41.31,22,3,22,5,0,53.89046285594653,-0.24265954865324296
21263,34.79,23,3,22,5,0,34.71875035308237,13.025000000000004
21264,30.81,0,4,22,5,0,27.541562785969205,23.548387096774192
21265,26.99,1,4,22,5,0,22.245098175678578,28.97368421052632
21266,23.28,2,4,22,5,0,18.1722517652654,37.837116154873165
21267,18.99,3,4,22,5,0,14.490789303345409,48.66180048661801
21268,18.1,4,4,22,5,0,13.795046442106653,56.184943113047694
21269,23.18,5,4,22,5,0,35.12866420509985,33.371658522563955
21270,31.3,6,4,22,5,0,56.0100500449031,-1.5903927296332425
21271,42.77,7,4,22,5,0,71.53907349926027,-58.466098555020395
21272,44.44,8,4,22,5,0,73.1924870827201,-90.89347079037799
21273,46.26,9,4,22,5,0,75.085367247303,-143.60189573459715
21274,48.88,10,4,22,5,0,77.79398863558269,-170.0552486187845
21275,52.65,11,4,22,5,0,81.30369581304191,-127.13546160483176
21276,49.3,12,4,22,5,0,69.57757609187617,-57.507987220447276
21277,47.22,13,4,22,5,0,62.82630806814664,-10.404489127893372
21278,45.38,14,4,22,5,0,56.95930310074935,-2.1152115211521263
21279,43.67,15,4,22,5,0,51.58684073898854,5.598789450929521
21280,39.91,16,4,22,5,0,41.30664057442817,18.351063829787247
21281,38.0,17,4,22,5,0,36.832399136894,27.82526115859449
21282,38.31,18,4,22,5,0,38.13747793496172,22.292089249492893
21283,37.0,19,4,22,5,0,34.52076822884153,21.643371452774247
21284,37.51,20,4,22,5,0,37.298680272550925,17.34244160423095
21285,37.66,21,4,22,5,0,38.22367511765127,13.762308220746519
21286,41.0,22,4,22,5,0,55.68997981949205,-2.7311450764219583
21287,34.49,23,4,22,5,0,33.52204497873544,9.236842105263152
21288,35.28,0,5,22,5,1,37.16439220406263,7.909162098668758
21289,29.43,1,5,22,5,1,24.995038307713656,20.45945945945946
21290,24.0,2,5,22,5,1,18.315071389078497,36.01706211676886
21291,20.0,3,5,22,5,1,14.81508692373616,46.89325544344131
21292,18.66,4,5,22,5,1,13.758162376021247,54.487804878048784
21293,16.68,5,5,22,5,1,12.213222167998111,51.63815598724268
21294,17.88,6,5,22,5,1,18.84124397836797,49.31972789115647
21295,27.1,7,5,22,5,1,52.15041917193729,7.91709140332993
21296,31.22,8,5,22,5,1,60.78152986591823,-30.08333333333333
21297,37.0,9,5,22,5,1,69.91684927854858,-85.0
