,prices,hour,day,week,month,weekend,lstm
13776,54.0,0,0,30,6,0,0
13777,47.92,1,0,30,6,0,0
13778,38.06,2,0,30,6,0,0
13779,34.5,3,0,30,6,0,0
13780,30.71,4,0,30,6,0,0
13781,37.0,5,0,30,6,0,0
13782,54.95,6,0,30,6,0,0
13783,72.0,7,0,30,6,0,0
13784,79.93,8,0,30,6,0,0
13785,87.03,9,0,30,6,0,-1
13786,94.93,10,0,30,6,0,-1
13787,105.36,11,0,30,6,0,-1
13788,99.07,12,0,30,6,0,-1
13789,93.08,13,0,30,6,0,-1
13790,91.29,14,0,30,6,0,1
13791,87.02,15,0,30,6,0,1
13792,84.06,16,0,30,6,0,1
13793,81.03,17,0,30,6,0,1
13794,80.74,18,0,30,6,0,1
13795,78.0,19,0,30,6,0,-1
13796,78.06,20,0,30,6,0,-1
13797,75.1,21,0,30,6,0,-1
13798,75.04,22,0,30,6,0,0
13799,69.07,23,0,30,6,0,0
13800,53.91,0,1,30,6,0,0
13801,49.0,1,1,30,6,0,0
13802,37.51,2,1,30,6,0,0
13803,31.54,3,1,30,6,0,1
13804,29.3,4,1,30,6,0,1
13805,48.11,5,1,30,6,0,1
13806,57.75,6,1,30,6,0,1
13807,77.4,7,1,30,6,0,0
13808,82.3,8,1,30,6,0,0
13809,92.6,9,1,30,6,0,0
13810,95.78,10,1,30,6,0,0
13811,109.7,11,1,30,6,0,0
13812,102.0,12,1,30,6,0,0
13813,96.0,13,1,30,6,0,0
13814,95.41,14,1,30,6,0,0
13815,89.5,15,1,30,6,0,0
13816,83.96,16,1,30,6,0,0
13817,80.0,17,1,30,6,0,0
13818,80.01,18,1,30,6,0,0
13819,71.7,19,1,30,6,0,0
13820,71.93,20,1,30,6,0,0
13821,70.49,21,1,30,6,0,0
13822,72.0,22,1,30,6,0,0
13823,63.04,23,1,30,6,0,0
13824,61.65,0,2,30,6,0,0
13825,56.96,1,2,30,6,0,0
13826,48.91,2,2,30,6,0,0
13827,37.03,3,2,30,6,0,1
13828,32.99,4,2,30,6,0,1
13829,50.0,5,2,30,6,0,1
13830,57.19,6,2,30,6,0,1
13831,71.98,7,2,30,6,0,0
13832,74.92,8,2,30,6,0,0
13833,91.72,9,2,30,6,0,0
13834,96.51,10,2,30,6,0,0
13835,104.99,11,2,30,6,0,0
13836,99.02,12,2,30,6,0,0
13837,100.02,13,2,30,6,0,0
13838,99.5,14,2,30,6,0,0
13839,96.08,15,2,30,6,0,0
13840,85.67,16,2,30,6,0,0
13841,83.14,17,2,30,6,0,0
13842,83.38,18,2,30,6,0,0
13843,75.1,19,2,30,6,0,0
13844,72.75,20,2,30,6,0,0
13845,69.93,21,2,30,6,0,0
13846,74.29,22,2,30,6,0,0
13847,64.91,23,2,30,6,0,0
13848,59.9,0,3,30,6,0,0
13849,54.25,1,3,30,6,0,0
13850,45.0,2,3,30,6,0,0
13851,41.75,3,3,30,6,0,1
13852,42.5,4,3,30,6,0,1
13853,54.11,5,3,30,6,0,1
13854,60.39,6,3,30,6,0,1
13855,68.3,7,3,30,6,0,0
13856,74.98,8,3,30,6,0,0
13857,83.47,9,3,30,6,0,0
13858,92.06,10,3,30,6,0,0
13859,103.0,11,3,30,6,0,0
13860,96.1,12,3,30,6,0,0
13861,94.08,13,3,30,6,0,0
13862,95.63,14,3,30,6,0,0
13863,91.01,15,3,30,6,0,0
13864,84.07,16,3,30,6,0,0
13865,79.01,17,3,30,6,0,0
13866,77.54,18,3,30,6,0,0
13867,71.99,19,3,30,6,0,0
13868,72.58,20,3,30,6,0,0
13869,70.0,21,3,30,6,0,0
13870,70.71,22,3,30,6,0,0
13871,65.21,23,3,30,6,0,0
13872,57.0,0,4,30,7,0,0
13873,53.14,1,4,30,7,0,0
13874,44.14,2,4,30,7,0,0
13875,38.96,3,4,30,7,0,1
13876,36.81,4,4,30,7,0,1
13877,49.86,5,4,30,7,0,1
13878,57.99,6,4,30,7,0,1
13879,65.4,7,4,30,7,0,0
13880,72.68,8,4,30,7,0,0
13881,84.54,9,4,30,7,0,0
13882,85.0,10,4,30,7,0,0
13883,92.01,11,4,30,7,0,0
13884,93.01,12,4,30,7,0,0
13885,81.0,13,4,30,7,0,0
13886,79.5,14,4,30,7,0,0
13887,75.08,15,4,30,7,0,0
13888,72.5,16,4,30,7,0,0
13889,73.11,17,4,30,7,0,0
13890,71.88,18,4,30,7,0,0
13891,69.44,19,4,30,7,0,0
13892,72.26,20,4,30,7,0,0
13893,74.74,21,4,30,7,0,0
13894,81.0,22,4,30,7,0,0
13895,69.04,23,4,30,7,0,0
13896,60.0,0,5,30,7,1,0
13897,45.12,1,5,30,7,1,0
13898,25.95,2,5,30,7,1,0
13899,15.92,3,5,30,7,1,1
13900,11.55,4,5,30,7,1,1
13901,15.97,5,5,30,7,1,1
13902,15.92,6,5,30,7,1,1
13903,25.98,7,5,30,7,1,0
13904,54.87,8,5,30,7,1,0
13905,63.85,9,5,30,7,1,0
13906,70.77,10,5,30,7,1,0
13907,70.33,11,5,30,7,1,0
13908,76.08,12,5,30,7,1,0
13909,71.84,13,5,30,7,1,0
13910,70.74,14,5,30,7,1,0
13911,63.32,15,5,30,7,1,0
13912,61.0,16,5,30,7,1,0
13913,59.26,17,5,30,7,1,0
13914,62.04,18,5,30,7,1,0
13915,61.61,19,5,30,7,1,0
13916,60.0,20,5,30,7,1,0
13917,57.29,21,5,30,7,1,0
13918,69.6,22,5,30,7,1,0
13919,57.17,23,5,30,7,1,0
13920,31.92,0,6,30,7,1,0
13921,11.93,1,6,30,7,1,0
13922,9.99,2,6,30,7,1,0
13923,9.94,3,6,30,7,1,0
13924,9.93,4,6,30,7,1,0
13925,9.08,5,6,30,7,1,0
13926,7.98,6,6,30,7,1,0
13927,7.99,7,6,30,7,1,0
13928,9.95,8,6,30,7,1,0
13929,19.95,9,6,30,7,1,0
13930,33.99,10,6,30,7,1,0
13931,41.47,11,6,30,7,1,0
13932,53.04,12,6,30,7,1,0
13933,42.09,13,6,30,7,1,0
13934,36.3,14,6,30,7,1,0
13935,29.99,15,6,30,7,1,0
13936,19.08,16,6,30,7,1,0
13937,14.87,17,6,30,7,1,1
13938,39.91,18,6,30,7,1,1
13939,48.0,19,6,30,7,1,1
13940,42.99,20,6,30,7,1,0
13941,51.93,21,6,30,7,1,0
13942,64.2,22,6,30,7,1,0
13943,52.0,23,6,30,7,1,0
13944,18.65,0,0,31,7,0,0
13945,11.99,1,0,31,7,0,0
13946,15.26,2,0,31,7,0,0
13947,10.94,3,0,31,7,0,1
13948,9.97,4,0,31,7,0,1
13949,21.92,5,0,31,7,0,1
13950,15.98,6,0,31,7,0,0
13951,54.0,7,0,31,7,0,0
13952,68.61,8,0,31,7,0,-1
13953,72.03,9,0,31,7,0,-1
13954,77.0,10,0,31,7,0,-1
13955,84.0,11,0,31,7,0,-1
13956,81.4,12,0,31,7,0,-1
13957,78.05,13,0,31,7,0,0
13958,76.09,14,0,31,7,0,1
13959,74.6,15,0,31,7,0,1
13960,70.08,16,0,31,7,0,1
13961,66.06,17,0,31,7,0,1
13962,67.99,18,0,31,7,0,1
13963,66.85,19,0,31,7,0,-1
13964,68.08,20,0,31,7,0,-1
13965,66.08,21,0,31,7,0,-1
13966,70.04,22,0,31,7,0,-1
13967,56.01,23,0,31,7,0,0
13968,39.64,0,1,31,7,0,0
13969,26.65,1,1,31,7,0,0
13970,8.97,2,1,31,7,0,1
13971,8.94,3,1,31,7,0,1
13972,8.93,4,1,31,7,0,1
13973,8.94,5,1,31,7,0,1
13974,8.96,6,1,31,7,0,1
13975,48.43,7,1,31,7,0,0
13976,61.22,8,1,31,7,0,0
13977,71.0,9,1,31,7,0,0
13978,75.0,10,1,31,7,0,0
13979,83.3,11,1,31,7,0,0
13980,78.1,12,1,31,7,0,0
13981,74.99,13,1,31,7,0,0
13982,71.19,14,1,31,7,0,0
13983,71.97,15,1,31,7,0,0
13984,68.25,16,1,31,7,0,0
13985,69.03,17,1,31,7,0,0
13986,65.81,18,1,31,7,0,0
13987,59.93,19,1,31,7,0,0
13988,65.11,20,1,31,7,0,0
13989,65.61,21,1,31,7,0,0
13990,67.06,22,1,31,7,0,0
13991,60.04,23,1,31,7,0,0
13992,44.46,0,2,31,7,0,0
13993,21.02,1,2,31,7,0,0
13994,15.93,2,2,31,7,0,0
13995,9.08,3,2,31,7,0,1
13996,9.97,4,2,31,7,0,1
13997,9.94,5,2,31,7,0,1
13998,27.91,6,2,31,7,0,1
13999,60.67,7,2,31,7,0,0
14000,69.0,8,2,31,7,0,0
14001,77.28,9,2,31,7,0,0
14002,85.26,10,2,31,7,0,-1
14003,92.06,11,2,31,7,0,-1
14004,91.93,12,2,31,7,0,-1
14005,88.47,13,2,31,7,0,0
14006,86.99,14,2,31,7,0,0
14007,82.01,15,2,31,7,0,0
14008,75.53,16,2,31,7,0,0
14009,72.02,17,2,31,7,0,0
14010,75.69,18,2,31,7,0,0
14011,69.99,19,2,31,7,0,0
14012,69.0,20,2,31,7,0,0
14013,69.44,21,2,31,7,0,0
14014,71.19,22,2,31,7,0,0
14015,62.55,23,2,31,7,0,0
14016,53.0,0,3,31,7,0,0
14017,39.98,1,3,31,7,0,0
14018,21.96,2,3,31,7,0,0
14019,11.01,3,3,31,7,0,1
14020,9.95,4,3,31,7,0,1
14021,11.98,5,3,31,7,0,1
14022,23.91,6,3,31,7,0,1
14023,63.18,7,3,31,7,0,0
14024,65.75,8,3,31,7,0,0
14025,72.25,9,3,31,7,0,0
14026,77.0,10,3,31,7,0,0
14027,88.03,11,3,31,7,0,0
14028,87.2,12,3,31,7,0,0
14029,83.86,13,3,31,7,0,0
14030,82.0,14,3,31,7,0,0
14031,80.03,15,3,31,7,0,0
14032,71.19,16,3,31,7,0,0
14033,66.11,17,3,31,7,0,0
14034,69.3,18,3,31,7,0,0
14035,64.93,19,3,31,7,0,0
14036,60.98,20,3,31,7,0,0
14037,63.29,21,3,31,7,0,0
14038,67.0,22,3,31,7,0,0
14039,54.0,23,3,31,7,0,0
14040,42.0,0,4,31,7,0,0
14041,25.9,1,4,31,7,0,0
14042,10.0,2,4,31,7,0,0
14043,9.99,3,4,31,7,0,1
14044,9.98,4,4,31,7,0,1
14045,13.99,5,4,31,7,0,1
14046,21.94,6,4,31,7,0,0
14047,57.0,7,4,31,7,0,0
14048,62.0,8,4,31,7,0,0
14049,70.81,9,4,31,7,0,0
14050,73.26,10,4,31,7,0,0
14051,80.48,11,4,31,7,0,0
14052,78.1,12,4,31,7,0,0
14053,73.47,13,4,31,7,0,0
14054,70.2,14,4,31,7,0,0
14055,63.42,15,4,31,7,0,0
14056,57.41,16,4,31,7,0,0
14057,54.3,17,4,31,7,0,0
14058,56.0,18,4,31,7,0,0
14059,54.96,19,4,31,7,0,0
14060,58.78,20,4,31,7,0,0
14061,60.91,21,4,31,7,0,0
14062,61.52,22,4,31,7,0,0
14063,52.68,23,4,31,7,0,0
14064,53.89,0,5,31,7,1,0
14065,45.0,1,5,31,7,1,0
14066,33.99,2,5,31,7,1,0
14067,19.08,3,5,31,7,1,0
14068,16.42,4,5,31,7,1,1
14069,20.45,5,5,31,7,1,1
14070,22.0,6,5,31,7,1,1
14071,36.03,7,5,31,7,1,1
14072,50.2,8,5,31,7,1,0
14073,67.6,9,5,31,7,1,0
14074,73.01,10,5,31,7,1,-1
14075,78.09,11,5,31,7,1,-1
14076,78.09,12,5,31,7,1,-1
14077,73.0,13,5,31,7,1,-1
14078,66.52,14,5,31,7,1,0
14079,62.14,15,5,31,7,1,0
14080,61.26,16,5,31,7,1,0
14081,58.52,17,5,31,7,1,0
14082,62.27,18,5,31,7,1,0
14083,60.53,19,5,31,7,1,0
14084,61.98,20,5,31,7,1,0
14085,67.62,21,5,31,7,1,0
14086,73.01,22,5,31,7,1,0
14087,60.21,23,5,31,7,1,0
14088,46.05,0,6,31,7,1,0
14089,21.97,1,6,31,7,1,0
14090,27.03,2,6,31,7,1,0
14091,9.02,3,6,31,7,1,0
14092,9.03,4,6,31,7,1,1
14093,9.02,5,6,31,7,1,1
14094,9.01,6,6,31,7,1,1
14095,9.01,7,6,31,7,1,0
14096,14.04,8,6,31,7,1,0
14097,17.98,9,6,31,7,1,0
14098,38.03,10,6,31,7,1,0
14099,44.02,11,6,31,7,1,0
14100,44.03,12,6,31,7,1,0
14101,43.92,13,6,31,7,1,0
14102,21.95,14,6,31,7,1,0
14103,18.0,15,6,31,7,1,0
14104,11.98,16,6,31,7,1,1
14105,17.94,17,6,31,7,1,1
14106,39.95,18,6,31,7,1,1
14107,35.97,19,6,31,7,1,-1
14108,37.98,20,6,31,7,1,-1
14109,51.92,21,6,31,7,1,-1
14110,50.5,22,6,31,7,1,0
14111,39.99,23,6,31,7,1,0
14112,8.97,0,0,32,7,0,0
14113,8.99,1,0,32,7,0,1
14114,8.98,2,0,32,7,0,1
14115,8.94,3,0,32,7,0,1
14116,8.94,4,0,32,7,0,1
14117,8.94,5,0,32,7,0,1
14118,11.94,6,0,32,7,0,0
14119,57.0,7,0,32,7,0,0
14120,65.12,8,0,32,7,0,-1
14121,76.29,9,0,32,7,0,-1
14122,77.96,10,0,32,7,0,-1
14123,85.26,11,0,32,7,0,0
14124,85.13,12,0,32,7,0,0
14125,83.91,13,0,32,7,0,0
14126,82.03,14,0,32,7,0,0
14127,75.0,15,0,32,7,0,0
14128,72.0,16,0,32,7,0,1
14129,71.99,17,0,32,7,0,1
14130,70.11,18,0,32,7,0,1
14131,71.1,19,0,32,7,0,-1
14132,70.83,20,0,32,7,0,-1
14133,72.0,21,0,32,7,0,-1
14134,68.31,22,0,32,7,0,-1
14135,61.51,23,0,32,7,0,0
14136,45.3,0,1,32,7,0,0
14137,11.94,1,1,32,7,0,0
14138,9.96,2,1,32,7,0,1
14139,9.17,3,1,32,7,0,1
14140,9.17,4,1,32,7,0,1
14141,9.19,5,1,32,7,0,1
14142,10.0,6,1,32,7,0,1
14143,57.26,7,1,32,7,0,0
14144,71.17,8,1,32,7,0,-1
14145,75.0,9,1,32,7,0,-1
14146,82.1,10,1,32,7,0,-1
14147,85.26,11,1,32,7,0,0
14148,82.99,12,1,32,7,0,0
14149,80.0,13,1,32,7,0,0
14150,77.99,14,1,32,7,0,0
14151,74.0,15,1,32,7,0,0
14152,67.37,16,1,32,7,0,0
14153,66.31,17,1,32,7,0,0
14154,64.15,18,1,32,7,0,0
14155,62.98,19,1,32,7,0,0
14156,63.38,20,1,32,7,0,0
14157,66.74,21,1,32,7,0,0
14158,64.13,22,1,32,7,0,0
14159,50.06,23,1,32,7,0,0
14160,9.92,0,2,32,7,0,0
14161,9.18,1,2,32,7,0,0
14162,9.07,2,2,32,7,0,0
14163,9.04,3,2,32,7,0,1
14164,9.07,4,2,32,7,0,1
14165,9.08,5,2,32,7,0,1
14166,9.06,6,2,32,7,0,0
14167,54.59,7,2,32,7,0,0
14168,62.8,8,2,32,7,0,-1
14169,65.22,9,2,32,7,0,-1
14170,67.5,10,2,32,7,0,-1
14171,74.33,11,2,32,7,0,0
14172,73.86,12,2,32,7,0,0
14173,70.52,13,2,32,7,0,0
14174,68.03,14,2,32,7,0,0
14175,63.17,15,2,32,7,0,0
14176,62.03,16,2,32,7,0,0
14177,60.22,17,2,32,7,0,0
14178,57.2,18,2,32,7,0,0
14179,56.56,19,2,32,7,0,0
14180,56.01,20,2,32,7,0,0
14181,60.22,21,2,32,7,0,0
14182,55.55,22,2,32,7,0,0
14183,42.09,23,2,32,7,0,0
14184,9.19,0,3,32,7,0,0
14185,9.16,1,3,32,7,0,0
14186,9.14,2,3,32,7,0,1
14187,9.12,3,3,32,7,0,1
14188,9.11,4,3,32,7,0,1
14189,9.13,5,3,32,7,0,1
14190,9.92,6,3,32,7,0,0
14191,58.78,7,3,32,7,0,0
14192,59.54,8,3,32,7,0,-1
14193,68.3,9,3,32,7,0,-1
14194,69.11,10,3,32,7,0,-1
14195,77.51,11,3,32,7,0,-1
14196,75.51,12,3,32,7,0,-1
14197,79.93,13,3,32,7,0,0
14198,75.0,14,3,32,7,0,0
14199,80.0,15,3,32,7,0,0
14200,69.96,16,3,32,7,0,0
14201,72.0,17,3,32,7,0,0
14202,68.68,18,3,32,7,0,0
14203,65.44,19,3,32,7,0,0
14204,70.0,20,3,32,7,0,0
14205,76.84,21,3,32,7,0,0
14206,68.0,22,3,32,7,0,0
14207,53.0,23,3,32,7,0,0
14208,29.9,0,4,32,7,0,0
14209,31.98,1,4,32,7,0,0
14210,38.0,2,4,32,7,0,1
14211,25.92,3,4,32,7,0,1
14212,11.93,4,4,32,7,0,1
14213,11.98,5,4,32,7,0,1
14214,9.96,6,4,32,7,0,1
14215,15.95,7,4,32,7,0,0
14216,57.97,8,4,32,7,0,0
14217,57.95,9,4,32,7,0,0
14218,61.0,10,4,32,7,0,0
14219,56.08,11,4,32,7,0,0
14220,70.87,12,4,32,7,0,0
14221,50.19,13,4,32,7,0,0
14222,45.96,14,4,32,7,0,0
14223,33.96,15,4,32,7,0,0
14224,22.07,16,4,32,7,0,0
14225,31.93,17,4,32,7,0,0
14226,49.93,18,4,32,7,0,0
14227,49.94,19,4,32,7,0,0
14228,39.99,20,4,32,7,0,0
14229,59.5,21,4,32,7,0,0
14230,70.03,22,4,32,7,0,0
14231,60.49,23,4,32,7,0,0
14232,17.91,0,5,32,7,1,0
14233,11.93,1,5,32,7,1,0
14234,9.93,2,5,32,7,1,0
14235,9.93,3,5,32,7,1,0
14236,9.9,4,5,32,7,1,0
14237,11.93,5,5,32,7,1,0
14238,9.98,6,5,32,7,1,0
14239,11.92,7,5,32,7,1,0
14240,41.92,8,5,32,7,1,0
14241,68.52,9,5,32,7,1,-1
14242,73.03,10,5,32,7,1,-1
14243,75.0,11,5,32,7,1,-1
14244,74.99,12,5,32,7,1,1
14245,69.0,13,5,32,7,1,1
14246,64.93,14,5,32,7,1,1
14247,61.26,15,5,32,7,1,1
14248,58.5,16,5,32,7,1,0
14249,62.0,17,5,32,7,1,0
14250,66.87,18,5,32,7,1,0
14251,67.05,19,5,32,7,1,-1
14252,62.3,20,5,32,7,1,-1
14253,62.9,21,5,32,7,1,-1
14254,67.5,22,5,32,7,1,-1
14255,52.01,23,5,32,7,1,0
14256,17.82,0,6,32,7,1,0
14257,9.96,1,6,32,7,1,0
14258,9.19,2,6,32,7,1,0
14259,8.93,3,6,32,7,1,1
14260,8.8,4,6,32,7,1,1
14261,9.1,5,6,32,7,1,1
14262,7.91,6,6,32,7,1,0
14263,8.0,7,6,32,7,1,0
14264,9.92,8,6,32,7,1,0
14265,19.96,9,6,32,7,1,0
14266,38.0,10,6,32,7,1,0
14267,47.0,11,6,32,7,1,0
14268,57.2,12,6,32,7,1,0
14269,39.96,13,6,32,7,1,0
14270,31.99,14,6,32,7,1,0
14271,16.77,15,6,32,7,1,0
14272,9.17,16,6,32,7,1,1
14273,13.9,17,6,32,7,1,1
14274,35.92,18,6,32,7,1,1
14275,37.99,19,6,32,7,1,1
14276,56.27,20,6,32,7,1,0
14277,62.0,21,6,32,7,1,0
14278,67.93,22,6,32,7,1,0
14279,49.95,23,6,32,7,1,0
14280,39.61,0,0,33,7,0,0
14281,35.99,1,0,33,7,0,0
14282,11.96,2,0,33,7,0,0
14283,9.99,3,0,33,7,0,1
14284,15.97,4,0,33,7,0,1
14285,40.9,5,0,33,7,0,1
14286,38.4,6,0,33,7,0,1
14287,70.0,7,0,33,7,0,0
14288,71.93,8,0,33,7,0,0
14289,79.94,9,0,33,7,0,0
14290,83.93,10,0,33,7,0,-1
14291,93.92,11,0,33,7,0,-1
14292,81.28,12,0,33,7,0,-1
14293,82.05,13,0,33,7,0,1
14294,79.71,14,0,33,7,0,1
14295,78.71,15,0,33,7,0,1
14296,75.91,16,0,33,7,0,1
14297,75.9,17,0,33,7,0,1
14298,75.99,18,0,33,7,0,1
14299,74.31,19,0,33,7,0,1
14300,70.88,20,0,33,7,0,-1
14301,74.11,21,0,33,7,0,-1
14302,71.18,22,0,33,7,0,-1
14303,61.75,23,0,33,7,0,-1
14304,48.99,0,1,33,7,0,0
14305,40.17,1,1,33,7,0,0
14306,21.95,2,1,33,7,0,0
14307,9.96,3,1,33,7,0,1
14308,11.91,4,1,33,7,0,1
14309,32.0,5,1,33,7,0,1
14310,55.97,6,1,33,7,0,1
14311,69.8,7,1,33,7,0,0
14312,70.81,8,1,33,7,0,0
14313,76.01,9,1,33,7,0,0
14314,82.0,10,1,33,7,0,0
14315,90.01,11,1,33,7,0,0
14316,84.04,12,1,33,7,0,0
14317,82.0,13,1,33,7,0,0
14318,82.03,14,1,33,7,0,0
14319,77.6,15,1,33,7,0,0
14320,77.0,16,1,33,7,0,0
14321,72.0,17,1,33,7,0,0
14322,70.91,18,1,33,7,0,0
14323,69.67,19,1,33,7,0,0
14324,72.2,20,1,33,7,0,0
14325,75.0,21,1,33,7,0,0
14326,72.0,22,1,33,7,0,0
14327,61.71,23,1,33,7,0,0
14328,48.5,0,2,33,7,0,0
14329,47.0,1,2,33,7,0,0
14330,39.0,2,2,33,7,0,0
14331,31.89,3,2,33,7,0,1
14332,34.24,4,2,33,7,0,1
14333,41.13,5,2,33,7,0,1
14334,55.55,6,2,33,7,0,1
14335,65.91,7,2,33,7,0,0
14336,69.03,8,2,33,7,0,0
14337,76.0,9,2,33,7,0,0
14338,77.96,10,2,33,7,0,0
14339,91.0,11,2,33,7,0,0
14340,80.43,12,2,33,7,0,0
14341,80.0,13,2,33,7,0,0
14342,78.0,14,2,33,7,0,0
14343,76.0,15,2,33,7,0,0
14344,72.0,16,2,33,7,0,0
14345,70.5,17,2,33,7,0,0
14346,69.52,18,2,33,7,0,0
14347,69.05,19,2,33,7,0,0
14348,73.31,20,2,33,7,0,0
14349,74.85,21,2,33,7,0,0
14350,69.05,22,2,33,7,0,0
14351,62.32,23,2,33,7,0,0
14352,53.0,0,3,33,7,0,0
14353,42.98,1,3,33,7,0,0
14354,34.57,2,3,33,7,0,0
14355,25.97,3,3,33,7,0,1
14356,28.18,4,3,33,7,0,1
14357,43.0,5,3,33,7,0,1
14358,60.17,6,3,33,7,0,1
14359,70.9,7,3,33,7,0,0
14360,76.88,8,3,33,7,0,-1
14361,81.15,9,3,33,7,0,-1
14362,85.98,10,3,33,7,0,-1
14363,94.93,11,3,33,7,0,-1
14364,90.01,12,3,33,7,0,0
14365,89.22,13,3,33,7,0,0
14366,86.78,14,3,33,7,0,0
14367,85.04,15,3,33,7,0,0
14368,80.22,16,3,33,7,0,0
14369,79.42,17,3,33,7,0,0
14370,80.22,18,3,33,7,0,0
14371,79.3,19,3,33,7,0,0
14372,78.22,20,3,33,7,0,0
14373,80.01,21,3,33,7,0,0
14374,75.1,22,3,33,7,0,0
14375,69.0,23,3,33,7,0,0
14376,63.98,0,4,33,7,0,0
14377,49.19,1,4,33,7,0,0
14378,39.01,2,4,33,7,0,0
14379,19.09,3,4,33,7,0,1
14380,11.93,4,4,33,7,0,1
14381,33.99,5,4,33,7,0,1
14382,62.0,6,4,33,7,0,1
14383,73.36,7,4,33,7,0,0
14384,78.6,8,4,33,7,0,0
14385,87.09,9,4,33,7,0,0
14386,89.3,10,4,33,7,0,0
14387,96.47,11,4,33,7,0,0
14388,93.19,12,4,33,7,0,0
14389,88.0,13,4,33,7,0,0
14390,85.16,14,4,33,7,0,0
14391,81.81,15,4,33,7,0,0
14392,76.5,16,4,33,7,0,0
14393,77.31,17,4,33,7,0,0
14394,77.3,18,4,33,7,0,0
14395,75.91,19,4,33,7,0,0
14396,75.48,20,4,33,7,0,0
14397,75.65,21,4,33,7,0,0
14398,72.12,22,4,33,7,0,0
14399,62.96,23,4,33,7,0,0
14400,65.8,0,5,33,7,1,0
14401,60.0,1,5,33,7,1,0
14402,54.0,2,5,33,7,1,0
14403,45.09,3,5,33,7,1,0
14404,13.16,4,5,33,7,1,1
14405,21.73,5,5,33,7,1,1
14406,33.12,6,5,33,7,1,1
14407,48.2,7,5,33,7,1,1
14408,60.93,8,5,33,7,1,0
14409,71.31,9,5,33,7,1,0
14410,74.41,10,5,33,7,1,0
14411,78.19,11,5,33,7,1,0
14412,78.37,12,5,33,7,1,0
14413,74.28,13,5,33,7,1,0
14414,71.07,14,5,33,7,1,0
14415,67.92,15,5,33,7,1,0
14416,67.86,16,5,33,7,1,0
14417,71.49,17,5,33,7,1,0
14418,72.51,18,5,33,7,1,0
14419,72.29,19,5,33,7,1,0
14420,73.58,20,5,33,7,1,0
14421,78.02,21,5,33,7,1,0
14422,76.72,22,5,33,7,1,0
14423,67.9,23,5,33,7,1,0
14424,53.91,0,6,33,7,1,0
14425,52.09,1,6,33,7,1,0
14426,47.93,2,6,33,7,1,0
14427,26.36,3,6,33,7,1,0
14428,33.8,4,6,33,7,1,1
14429,9.98,5,6,33,7,1,1
14430,8.17,6,6,33,7,1,1
14431,7.99,7,6,33,7,1,1
14432,41.91,8,6,33,7,1,0
14433,53.0,9,6,33,7,1,0
14434,63.2,10,6,33,7,1,0
14435,65.64,11,6,33,7,1,0
14436,71.1,12,6,33,7,1,0
14437,65.93,13,6,33,7,1,0
14438,58.0,14,6,33,7,1,0
14439,52.22,15,6,33,7,1,0
14440,49.92,16,6,33,7,1,0
14441,52.0,17,6,33,7,1,0
14442,65.0,18,6,33,7,1,0
14443,67.38,19,6,33,7,1,-1
14444,72.88,20,6,33,7,1,-1
14445,81.95,21,6,33,7,1,-1
14446,87.41,22,6,33,7,1,0
14447,77.0,23,6,33,7,1,0
14448,59.0,0,0,34,7,0,0
14449,52.87,1,0,34,7,0,0
14450,46.17,2,0,34,7,0,0
14451,27.95,3,0,34,7,0,0
14452,29.98,4,0,34,7,0,0
14453,36.07,5,0,34,7,0,1
14454,55.92,6,0,34,7,0,1
14455,75.94,7,0,34,7,0,1
14456,72.76,8,0,34,7,0,0
14457,82.03,9,0,34,7,0,0
14458,88.5,10,0,34,7,0,-1
14459,97.54,11,0,34,7,0,-1
14460,92.06,12,0,34,7,0,-1
14461,94.07,13,0,34,7,0,-1
14462,96.51,14,0,34,7,0,0
14463,91.0,15,0,34,7,0,0
14464,86.52,16,0,34,7,0,0
14465,82.08,17,0,34,7,0,1
14466,82.0,18,0,34,7,0,1
14467,78.02,19,0,34,7,0,-1
14468,83.9,20,0,34,7,0,-1
14469,85.16,21,0,34,7,0,-1
14470,80.06,22,0,34,7,0,0
14471,70.6,23,0,34,7,0,0
14472,65.0,0,1,34,7,0,0
14473,59.49,1,1,34,7,0,0
14474,57.0,2,1,34,7,0,0
14475,49.47,3,1,34,7,0,0
14476,51.02,4,1,34,7,0,1
14477,59.31,5,1,34,7,0,1
14478,70.0,6,1,34,7,0,1
14479,86.95,7,1,34,7,0,0
14480,93.0,8,1,34,7,0,-1
14481,100.0,9,1,34,7,0,-1
14482,103.65,10,1,34,7,0,-1
14483,110.04,11,1,34,7,0,-1
14484,105.3,12,1,34,7,0,-1
14485,99.44,13,1,34,7,0,0
14486,99.53,14,1,34,7,0,0
14487,94.66,15,1,34,7,0,0
14488,93.04,16,1,34,7,0,0
14489,90.1,17,1,34,7,0,0
14490,88.91,18,1,34,7,0,0
14491,90.64,19,1,34,7,0,0
14492,91.96,20,1,34,7,0,0
14493,88.84,21,1,34,7,0,0
14494,79.4,22,1,34,7,0,0
14495,68.93,23,1,34,7,0,0
14496,66.85,0,2,34,7,0,0
14497,58.93,1,2,34,7,0,0
14498,53.83,2,2,34,7,0,0
14499,48.11,3,2,34,7,0,1
14500,46.0,4,2,34,7,0,1
14501,57.38,5,2,34,7,0,1
14502,63.39,6,2,34,7,0,1
14503,79.2,7,2,34,7,0,0
14504,86.78,8,2,34,7,0,0
14505,92.08,9,2,34,7,0,0
14506,95.49,10,2,34,7,0,0
